IP,Port,Banner,Timestamp,Hostnames,Country,City,Operating System,Organization
63.140.38.241,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 09:47:26 GMT
Server: Omniture DC/2.0.0
xserver: www818
Content-Length: 0
Content-Type: text/html

",2016-10-23T09:47:31.424696,lifeway.com.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.55.129,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 09:46:26 GMT
Server: Omniture DC/2.0.0
xserver: www828
Content-Length: 0
Content-Type: text/html

",2016-10-23T09:46:33.277251,tesco.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.136.15,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 09:40:00 GMT
Server: Omniture DC/2.0.0
xserver: www1019
Content-Length: 0
Content-Type: text/html

",2016-10-23T09:40:06.128579,wunderground.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.239.64,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T09:39:14.076343,,United States,Lehi,,Adobe Systems
66.235.132.67,80,"HTTP/1.1 403 Forbidden
Date: Sun, 23 Oct 2016 09:36:47 GMT
Server: Omniture DC/2.0.0
Content-Length: 276
Content-Type: text/html; charset=iso-8859-1

",2016-10-23T09:38:34.260723,discover.omniture.com,United States,Lehi,,Adobe Systems
192.243.250.57,80,"HTTP/1.1 404 Not Found
Content-Type: text/html;charset=utf-8
Content-Language: en
Content-Length: 992
Date: Sun, 23 Oct 2016 09:37:12 GMT
Server: AMO-bidder/1.1

",2016-10-23T09:37:14.350705,,United States,Lehi,,Adobe Systems
66.235.156.82,500,"VPN (IKE)

Initiator SPI: e5f858a0876af576
Responder SPI: 683806d759923142
Next Payload: Security Association (SA)
Version: 1.0
Exchange Type: Identity Protection
Flags:
    Encryption:     False
    Commit:         False
    Authentication: False
Message ID: 00000000
Length: 80",2016-10-23T09:36:58.428372,,United States,Lehi,,Adobe Systems
192.243.225.64,80,"HTTP/1.1 404 Not Found
Date: Sun, 23 Oct 2016 09:35:41 GMT
Server: Apache
Last-Modified: Fri, 04 May 2012 14:59:40 GMT
ETag: ""6bc019c-d9-4bf372b746f00""
Accept-Ranges: bytes
Content-Length: 217
Vary: Accept-Encoding
Content-Type: text/html

",2016-10-23T09:36:24.036619,r64.marketing.eatonvance.com,United States,Lehi,,Adobe Systems
192.243.235.71,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T09:32:45.763543,,United States,Lehi,,Adobe Systems
63.140.63.131,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 09:28:31 GMT
Server: Omniture DC/2.0.0
xserver: www372
Content-Length: 0
Content-Type: text/html

",2016-10-23T09:28:36.031053,openboxdirect.com.102.112.2o7.net,United States,Lehi,,Adobe Systems
66.117.27.128,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 09:24:44 GMT
Server: Omniture DC/2.0.0
xserver: www13
Content-Length: 0
Content-Type: text/html

",2016-10-23T09:24:48.026785,,United States,Lehi,,Adobe Systems
192.243.233.71,80,"HTTP/1.1 302 Found
Cache-Control: private
Expires: Wed, 31 Dec 1969 19:00:00 EST
Location: https://192.243.233.71/admin/login.do?action=load
Content-Length: 0
Date: Sun, 23 Oct 2016 09:24:30 GMT
Server: Test & Target

",2016-10-23T09:24:34.759302,,United States,Lehi,,Adobe Systems
66.117.25.72,80,"HTTP/1.1 403 Permission Denied
Content-Type: text/plain
Date: Sun, 23 Oct 2016 09:23:41 GMT
Connection: Keep-Alive
Content-Length: 43

",2016-10-23T09:23:49.196086,,United States,Lehi,,Adobe Systems
63.140.32.67,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 09:21:05 GMT
Server: Omniture DC/2.0.0
xserver: www871
Content-Length: 0
Content-Type: text/html

",2016-10-23T09:21:10.927079,airtours.de.102.122.2o7.net,United States,Lehi,,Adobe Systems
192.243.225.71,80,"HTTP/1.1 404 Not Found
Date: Sun, 23 Oct 2016 09:19:46 GMT
Server: Apache
Last-Modified: Fri, 04 May 2012 14:59:40 GMT
ETag: ""39a11a6-d9-4bf372b746f00""
Accept-Ranges: bytes
Content-Length: 217
Vary: Accept-Encoding
Content-Type: text/html

",2016-10-23T09:19:52.229426,r71.e1.acklands.grainger.com,United States,Lehi,,Adobe Systems
192.243.235.70,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T09:18:11.368550,,United States,Lehi,,Adobe Systems
63.140.54.111,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 09:17:45 GMT
Server: Omniture DC/2.0.0
xserver: www818
Content-Length: 0
Content-Type: text/html

",2016-10-23T09:17:52.455057,sexyforever.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.235.104,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T09:16:41.574956,,United States,Lehi,,Adobe Systems
192.243.250.228,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 09:16:33 GMT
Server: Omniture DC/2.0.0
xserver: www52
Content-Length: 0
Content-Type: text/html

",2016-10-23T09:16:34.369780,,United States,Lehi,,Adobe Systems
192.243.251.14,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 09:16:10 GMT
Server: Omniture DC/2.0.0
xserver: www376
Transfer-Encoding: chunked
Content-Type: text/html

",2016-10-23T09:16:26.214581,analog.com.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.49.164,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 09:12:47 GMT
Server: Omniture DC/2.0.0
xserver: www30
Content-Length: 0
Content-Type: text/html

",2016-10-23T09:13:08.362975,pbteen.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.225.70,80,"HTTP/1.1 404 Not Found
Date: Sun, 23 Oct 2016 09:12:41 GMT
Server: Apache
Last-Modified: Fri, 04 May 2012 14:59:40 GMT
ETag: ""39a11a6-d9-4bf372b746f00""
Accept-Ranges: bytes
Content-Length: 217
Vary: Accept-Encoding
Content-Type: text/html

",2016-10-23T09:12:46.324788,r70.e1.acklands.grainger.com,United States,Lehi,,Adobe Systems
63.140.51.231,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 09:10:18 GMT
Server: Omniture DC/2.0.0
xserver: www34
Content-Length: 0
Content-Type: text/html

",2016-10-23T09:10:30.798867,firstnationalinvestmentsandplanning.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.117.28.81,80,"HTTP/1.1 404 Not Found
Keep-Alive: timeout=15,max=100
Connection: Keep-Alive
Content-Type: text/html;charset=utf-8
Content-Language: en
Content-Length: 992
Date: Sun, 23 Oct 2016 09:09:47 GMT
Server: AMO-ssd/1.1

",2016-10-23T09:10:09.218469,,United States,Lehi,,Adobe Systems
66.235.153.71,80,"HTTP/1.0 302 Found
Location: https://66.235.153.71/
Server: BigIP
Connection: Keep-Alive
Content-Length: 0

",2016-10-23T09:09:05.277810,,United States,Lehi,,Adobe Systems
66.235.143.80,80,"HTTP/1.1 403 Forbidden
Date: Sun, 23 Oct 2016 09:03:55 GMT
Server: Omniture DC/2.0.0
Content-Length: 276
Content-Type: text/html; charset=iso-8859-1

",2016-10-23T09:04:04.378283,beta-discover2.omniture.com,United States,Lehi,,Adobe Systems
208.77.139.11,443,"HTTP/1.1 301 Moved Permanently
Location: HTTPS://www.verizonwireless.com/news.html

",2016-10-23T09:03:56.897644,news.vzw.us1.scs9h.com,United States,Herndon,,Adobe Systems
192.243.233.80,80,"HTTP/1.1 404 Not Found
Set-Cookie: JSESSIONID=FE305D330EFAE0AC47C026E302158BAF; Path=/; HttpOnly
Content-Type: text/html;charset=UTF-8
Transfer-Encoding: chunked
Vary: Accept-Encoding
Date: Sun, 23 Oct 2016 09:01:35 GMT
Server: Test & Target

",2016-10-23T09:01:43.382804,,United States,Lehi,,Adobe Systems
192.243.235.79,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T09:01:22.017191,,United States,Lehi,,Adobe Systems
63.140.35.196,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T09:00:23.057495,,United States,Lehi,,Adobe Systems
63.140.45.81,80,"HTTP/1.1 302 Moved Temporarily
Date: Sun, 23 Oct 2016 08:59:22 GMT
Server: Atomz/1.0
Location: https://63.140.45.81/center/
Content-Type: text/html
Via: 1.1 center.sin2.atomz.com
X-Cache: MISS from center.sin2.atomz.com
Transfer-Encoding: chunked
X-Pad: avoid browser bug

",2016-10-23T08:59:34.993002,,United States,Lehi,,Adobe Systems
192.243.235.80,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T08:57:55.912166,,United States,Lehi,,Adobe Systems
63.140.32.91,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:55:21 GMT
Server: Omniture DC/2.0.0
xserver: www546
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:55:29.564577,amsterdamprinting.com.102.122.2o7.net,United States,Lehi,,Adobe Systems
63.140.48.178,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:55:12 GMT
Server: Omniture DC/2.0.0
xserver: www43
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:55:27.525567,hanleywoodinsights.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.47.31,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T08:53:53.754871,sin2fsu1102.insight.omniture.com,United States,Lehi,,Adobe Systems
192.243.250.70,80,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:52:29 GMT
Server: Omniture DC/2.0.0
xserver: www125
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:52:31.966064,,United States,Lehi,,Adobe Systems
192.243.227.131,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T08:50:13.048662,or1fsu4177.insight.omniture.com,United States,Lehi,,Adobe Systems
192.243.232.104,80,"HTTP/1.0 500 Internal Server Error
Date: Sun, 23 Oct 2016 08:50:04 GMT
Server: Apache
Vary: User-Agent
xserver: www287
Content-Length: 0
Connection: Keep-Alive
Content-Type: text/html

",2016-10-23T08:50:11.537292,,United States,Lehi,,Adobe Systems
192.243.235.103,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T08:45:09.018285,,United States,Lehi,,Adobe Systems
63.140.32.201,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:44:15 GMT
Server: Omniture DC/2.0.0
xserver: www705
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:44:26.926133,telus.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
185.34.189.68,80,"HTTP/1.1 403 Forbidden
Date: Sun, 23 Oct 2016 08:39:27 GMT
Server: Apache
Vary: Accept-Encoding
Content-Length: 202
Content-Type: text/html; charset=iso-8859-1

",2016-10-23T08:44:05.926821,,Netherlands,,,Adobe Systems
192.243.225.80,80,"HTTP/1.1 404 Not Found
Date: Sun, 23 Oct 2016 08:43:36 GMT
Server: Apache
Last-Modified: Fri, 04 May 2012 14:59:40 GMT
ETag: ""35011e0-d9-4bf372b746f00""
Accept-Ranges: bytes
Content-Length: 217
Vary: Accept-Encoding
Content-Type: text/html

",2016-10-23T08:43:39.370322,r80.p21.neolane.net,United States,Lehi,,Adobe Systems
192.243.238.165,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T08:36:40.848408,,United States,Lehi,,Adobe Systems
192.243.235.74,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T08:34:26.721993,,United States,Lehi,,Adobe Systems
66.235.155.79,80,"HTTP/1.1 302 Found
Server: Apache-Coyote/1.1
Location: https://66.235.155.79/
Content-Length: 0
Date: Sun, 23 Oct 2016 08:32:52 GMT
Connection: close

",2016-10-23T08:33:07.985073,,United States,Lehi,,Adobe Systems
63.140.56.86,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:32:37 GMT
Server: Omniture DC/2.0.0
xserver: www1070
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:32:48.118343,fnboconsolidationloans.com.102.112.2o7.net,United States,Lehi,,Adobe Systems
63.140.33.68,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:27:34 GMT
Server: Omniture DC/2.0.0
xserver: www364
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:27:40.739575,bankia.es.ssl.d3.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.148.74,80,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:27:35 GMT
Server: Omniture DC/2.0.0
xserver: www27
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:27:37.725369,,United States,Lehi,,Adobe Systems
66.235.143.79,80,"HTTP/1.1 302 Found
Date: Sun, 23 Oct 2016 08:24:53 GMT
Server: Apache
P3P: policyref=""/w3c/p3p.xml"", CP=""NOI DSP LAW NID PSA ADM OUR IND NAV STA COM""
Set-Cookie: sc_locale=en_US; expires=Sun, 04-Dec-2016 00:24:53 GMT; path=/; domain=.omniture.com; httponly
Set-Cookie: sc_locale_numbers=en_US; expires=Sun, 04-Dec-2016 00:24:53 GMT; path=/; domain=.omniture.com; httponly
Location: https://66.235.143.79/login/
Vary: User-Agent
xserver: www346
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:25:08.256919,beta-sitecatalyst2.omniture.com,United States,Lehi,,Adobe Systems
66.235.153.74,80,"HTTP/1.1 200 OK
Server: openresty
Date: Sun, 23 Oct 2016 08:22:41 GMT
Content-Type: text/html
Content-Length: 27
Connection: keep-alive
Accept-Ranges: bytes
ETag: W/""27-1476841320000""
Last-Modified: Wed, 19 Oct 2016 01:42:00 GMT
Access-Control-Allow-Methods: POST,GET,OPTIONS,DELETE
Access-Control-Allow-Credentials: true
Access-Control-Allow-Headers: ap_11,ap_42,ap_z,ap_19,ap_23,authorization
P3P: CP=""NOI DSP COR CURa ADMa DEVa OUR BUS IND UNI COM NAV STA""
Cache-Control: max-age=300, must-revalidate
Set-Cookie: BIGipServerAA_Staging_Web=874658570.20480.0000; expires=Sun, 23-Oct-2016 09:22:41 GMT; path=/

",2016-10-23T08:22:44.680692,,United States,Lehi,,Adobe Systems
185.34.188.154,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:18:55 GMT
Server: Omniture DC/2.0.0
xserver: www116
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:19:01.224198,nissan.be.ssl.d1.sc.omtrdc.net,Netherlands,,,Adobe Systems
63.140.57.248,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:18:20 GMT
Server: Omniture DC/2.0.0
xserver: www335
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:18:26.360665,faucetdirect.com.102.112.2o7.net,United States,Lehi,,Adobe Systems
66.235.142.104,80,"HTTP/1.1 401 Authorization Required
Date: Sun, 23 Oct 2016 08:16:43 GMT
Server: Apache
WWW-Authenticate: Basic realm=""Restricted access""
Vary: Accept-Encoding
Content-Length: 401
Content-Type: text/html; charset=iso-8859-1

",2016-10-23T08:17:26.136267,,United States,Lehi,,Adobe Systems
63.140.45.80,80,"HTTP/1.1 302 Moved Temporarily
Date: Sun, 23 Oct 2016 08:17:21 GMT
Server: Atomz/1.0
Location: https://63.140.45.80/center/
Content-Type: text/html
Via: 1.1 center.sin2.atomz.com
X-Cache: MISS from center.sin2.atomz.com
Transfer-Encoding: chunked
X-Pad: avoid browser bug

",2016-10-23T08:17:25.224633,,United States,Lehi,,Adobe Systems
192.243.239.79,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T08:16:29.329828,,United States,Lehi,,Adobe Systems
63.140.36.51,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:14:48 GMT
Server: Omniture DC/2.0.0
xserver: www875
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:14:53.498113,autonewschina.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
185.34.188.134,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:12:33 GMT
Server: Omniture DC/2.0.0
xserver: www164
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:12:42.818191,marvelkids.com.ssl.sc.omtrdc.net,Netherlands,,,Adobe Systems
66.117.28.79,80,"HTTP/1.1 404 Not Found
Keep-Alive: timeout=15,max=100
Connection: Keep-Alive
Content-Type: text/html;charset=utf-8
Content-Language: en
Content-Length: 992
Date: Sun, 23 Oct 2016 08:07:47 GMT
Server: AMO-ssd/1.1

",2016-10-23T08:07:55.940735,,United States,Lehi,,Adobe Systems
192.243.225.74,80,"HTTP/1.1 404 Not Found
Date: Sun, 23 Oct 2016 07:51:03 GMT
Server: Apache
Last-Modified: Fri, 04 May 2012 14:59:40 GMT
ETag: ""38e0d54-d9-4bf372b746f00""
Accept-Ranges: bytes
Content-Length: 217
Vary: Accept-Encoding
Content-Type: text/html

",2016-10-23T08:06:52.364716,r74.p21.neolane.net,United States,Lehi,,Adobe Systems
66.235.132.91,80,"HTTP/1.1 200 OK
Server: Apache
X-Adobe-Content: AEM,acom
X-Frame-Options: SAMEORIGIN
X-dynaTrace-JS-Agent: true
X-dynaTrace: PT=7818836;PA=842178323;SP=prod;PS=170337423
X-Adobe-Loc: da1
Content-Type: text/html; charset=UTF-8
Vary: Accept-Encoding
Cache-Control: max-age=869
Expires: Sun, 23 Oct 2016 08:21:07 GMT
Date: Sun, 23 Oct 2016 08:06:38 GMT
Transfer-Encoding:  chunked
Connection: keep-alive
Connection: Transfer-Encoding
Set-Cookie: dtCookie=C7F65FDC8DDCD20A6A57ABC364AC2F1D|QWRvYmUrZUNvbW1lcmNlfDE; Path=/; Domain=.adobe.com

",2016-10-23T08:06:44.110634,www.omniture.com,United States,Lehi,,Adobe Systems
63.140.47.79,80,"HTTP/1.1 404 Not Found
Content-Type: text/html; charset=us-ascii
Server: Microsoft-HTTPAPI/2.0
Date: Sun, 23 Oct 2016 08:06:18 GMT
X-Cnection: close
Content-Length: 315

",2016-10-23T08:06:26.987490,,United States,Lehi,,Adobe Systems
185.34.188.109,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:03:57 GMT
Server: Omniture DC/2.0.0
xserver: www95
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:04:11.943431,viceroyhotelgroup.com.ssl.d1.sc.omtrdc.net,Netherlands,,,Adobe Systems
66.117.27.23,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:02:47 GMT
Server: Omniture DC/2.0.0
xserver: www12
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:02:56.883189,telstra.com.au.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.156.87,80,"HTTP/1.1 200 OK
Connection: Keep-Alive
Server: Day-Servlet-Engine/4.1.24 
Content-Type: text/html;charset=UTF-8
Date: Sun, 23 Oct 2016 08:02:08 GMT
Transfer-Encoding: chunked
Dispatcher: no-cache
Cache-control: no-cache
Cache-control: no-store
Expires: 0
Pragma: no-cache

",2016-10-23T08:02:13.647248,,United States,Lehi,,Adobe Systems
63.140.36.40,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 08:01:05 GMT
Server: Omniture DC/2.0.0
xserver: www845
Content-Length: 0
Content-Type: text/html

",2016-10-23T08:01:17.426172,capitalone.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.239.86,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T08:00:27.688783,or1fsu4132.insight.omniture.com,United States,Lehi,,Adobe Systems
192.243.251.230,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 07:58:51 GMT
Server: Omniture DC/2.0.0
xserver: www35
Content-Length: 0
Content-Type: text/html

",2016-10-23T07:58:57.634200,glamour.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.155.18,80,"HTTP/1.0 302 Found
Location: https://66.235.155.18/
Server: BigIP
Connection: Keep-Alive
Content-Length: 0

",2016-10-23T07:57:50.741002,skms-api-dal.omniture.com,United States,Lehi,,Adobe Systems
192.243.239.78,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T07:57:36.066137,,United States,Lehi,,Adobe Systems
192.243.226.187,443,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T07:57:23.134909,or1dpu2260.insight.omniture.com,United States,Lehi,,Adobe Systems
63.140.36.98,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 07:55:47 GMT
Server: Omniture DC/2.0.0
xserver: www69
Content-Length: 0
Content-Type: text/html

",2016-10-23T07:55:57.001486,adiglobal.us.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.35.86,80,"HTTP/1.1 307 Temporary Redirect
Date: Sun, 23 Oct 2016 07:54:53 GMT
Server: Apache/2.2.15 (CentOS)
Location: https://adfeeds.primetime.adobe.com/
Content-Length: 324
X-Cnection: close
Content-Type: text/html; charset=iso-8859-1

",2016-10-23T07:54:55.465092,opentsdb.da2.adobe.net,United States,Lehi,,Adobe Systems
63.140.50.70,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 07:53:02 GMT
Server: Omniture DC/2.0.0
xserver: www48
Content-Length: 0
Content-Type: text/html

",2016-10-23T07:53:17.075163,fxonlinebanking.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
66.235.141.18,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 07:51:13 GMT
Server: Omniture DC/2.0.0
xserver: www868
Content-Length: 0
Content-Type: text/html

",2016-10-23T07:51:18.931287,,United States,Lehi,,Adobe Systems
63.140.38.56,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 07:49:55 GMT
Server: Omniture DC/2.0.0
xserver: www845
Content-Length: 0
Content-Type: text/html

",2016-10-23T07:50:01.829029,scrippslifestylestudios.com.ssl.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.250.17,80,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 07:49:31 GMT
Server: Omniture DC/2.0.0
xserver: www40
Content-Length: 0
Content-Type: text/html

",2016-10-23T07:49:34.026689,,United States,Lehi,,Adobe Systems
66.117.28.104,80,"HTTP/1.1 404 Not Found
Expires: Sun, 23 Oct 2016 17:45:55 GMT
Content-Type: text/html
Content-Length: 104
Date: Sun, 23 Oct 2016 07:45:54 GMT
Server: Unknown

",2016-10-23T07:46:06.134266,,United States,Lehi,,Adobe Systems
192.243.235.78,80,"HTTP/1.1 403 Forbidden
Cache-Control:no-cache
Content-Type:text/html
Content-Length:39

",2016-10-23T07:45:53.255738,,United States,Lehi,,Adobe Systems
185.34.188.72,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 07:44:27 GMT
Server: Omniture DC/2.0.0
xserver: www31
Content-Length: 0
Content-Type: text/html

",2016-10-23T07:44:37.415934,slate.com.ssl.d1.sc.omtrdc.net,Netherlands,,,Adobe Systems
66.235.155.87,80,"HTTP/1.1 302 Found
Server: Apache-Coyote/1.1
Set-Cookie: BREEZESESSION=na4breezpq3gzmpxzi2q3wbk;HttpOnly;domain=.adobeconnect.com;path=/
Location: https://na4cps.adobeconnect.com/admin?domain=66.235.155.87
Content-Length: 0
Date: Sun, 23 Oct 2016 07:42:19 GMT

",2016-10-23T07:42:22.274315,,United States,Lehi,,Adobe Systems
63.140.45.104,80,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 07:41:56 GMT
Server: Omniture DC/2.0.0
xserver: www45
Content-Length: 0
Content-Type: text/html

",2016-10-23T07:42:01.835595,,United States,Lehi,,Adobe Systems
66.235.132.87,80,"HTTP/1.1 302 Found
Date: Sun, 23 Oct 2016 07:40:28 GMT
Server: Apache
P3P: policyref=""/w3c/p3p.xml"", CP=""NOI DSP LAW NID PSA ADM OUR IND NAV STA COM""
Set-Cookie: sc_locale=en_US; expires=Sat, 03-Dec-2016 23:40:28 GMT; path=/; domain=.omniture.com; httponly
Set-Cookie: sc_locale_numbers=en_US; expires=Sat, 03-Dec-2016 23:40:28 GMT; path=/; domain=.omniture.com; httponly
Location: https://66.235.132.87/login/
Vary: User-Agent
xserver: www890
Content-Length: 0
Content-Type: text/html

",2016-10-23T07:40:34.705022,api.omniture.com,United States,Lehi,,Adobe Systems
185.34.189.82,80,"HTTP/1.1 401 Authorization Required
Date: Sun, 23 Oct 2016 06:59:55 GMT
Server: Apache
WWW-Authenticate: Basic realm=""Restricted access""
Vary: Accept-Encoding
Content-Length: 401
Content-Type: text/html; charset=iso-8859-1

",2016-10-23T07:39:38.925732,,Netherlands,,,Adobe Systems
66.235.136.121,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 07:39:24 GMT
Server: Omniture DC/2.0.0
xserver: www342
Content-Length: 0
Content-Type: text/html

",2016-10-23T07:39:25.170198,,United States,Lehi,,Adobe Systems
192.243.232.119,80,"HTTP/1.1 404 Not Found
Server: Apache-Coyote/1.1
Transfer-Encoding: chunked
Date: Sun, 23 Oct 2016 07:35:40 GMT

",2016-10-23T07:35:44.032047,appservice-beta-eu5.omniture.com,United States,Lehi,,Adobe Systems
66.117.30.103,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 07:31:13 GMT
Server: Omniture DC/2.0.0
xserver: www46
Content-Length: 0
Content-Type: text/html

",2016-10-23T07:31:26.982802,portclintonnewsherald.com.ssl.d1.sc.omtrdc.net,United States,Lehi,,Adobe Systems
63.140.63.222,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 07:30:06 GMT
Server: Omniture DC/2.0.0
xserver: www2509
Content-Length: 0
Content-Type: text/html

",2016-10-23T07:30:11.135876,airngo.no.ssl.d2.sc.omtrdc.net,United States,Lehi,,Adobe Systems
192.243.232.86,80,"HTTP/1.0 500 Internal Server Error
Date: Sun, 23 Oct 2016 07:27:30 GMT
Server: Apache
Vary: User-Agent
xserver: www55
Content-Length: 0
Connection: Keep-Alive
Content-Type: text/html

",2016-10-23T07:27:36.612700,,United States,Lehi,,Adobe Systems
66.235.155.82,80,"HTTP/1.1 302 Found
Server: Apache-Coyote/1.1
Set-Cookie: BREEZESESSION=na4breezzpgme2q2m5qoyfbh;HttpOnly;domain=.adobeconnect.com;path=/
Location: https://na4cps.adobeconnect.com/admin?domain=66.235.155.82
Content-Length: 0
Date: Sun, 23 Oct 2016 07:04:17 GMT

",2016-10-23T07:18:20.631138,,United States,Lehi,,Adobe Systems
66.117.27.146,443,"HTTP/1.1 200 OK
Date: Sun, 23 Oct 2016 07:17:54 GMT
Server: Omniture DC/2.0.0
xserver: www6
Content-Length: 0
Content-Type: text/html

",2016-10-23T07:17:57.776953,,United States,Lehi,,Adobe Systems
